Tweet,Label 
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Sorry I don't agree with being a Tory. Bunch of spiteful, racist, sexist, homophobic, murderers.
#notmygovernment #NotMyPrimeMinister",1
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"You could have saved the many, but you voted for the few. #notmygovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
#notmygovernment - political Twitter proving just how useless it is and that it's no representative of reality.,0
#notmygovernment i spose because this is trending some of you want a new election? Tough shit! It is indeed YOUR government!,0
"#notmygovernment #NotMyPrimeMinister #fuckofftories #BorisJohnsonShouldNotBePM i'm angry and sad, i wasn't expecting the result to be good but i sure as hell wasn't expecting it to be this bad. i'm sick of watching people i care about suffer under this government.",0
"good to know racism is more important than free healthcare to the brits,, y'all really fucked up on this one #notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
On a positive note we in Wandsworth now have four fantastic Labour MP's and they're all women ???????????????? #notmygovernment https://t.co/YRJ5FxZHGi,0
"Sorry #notmygovernment lads and lasses, if you live in the UK it IS your government. It's called democracy. Sometimes in life you don't get what you want. Most people learn this as children and grow out of the tantrum stage. Catch up!",0
"#notmygovernment 
fuck the tory’s and everyone who voted conservatives you heartless piece of shits",1
"woah so the UK was like fuck the students, the nurses, the NHS, fuck the education system, fuck everything. #notmygovernment https://t.co/NnXY5mpFkp",0
"if you voted conservative, you have blood on your hands. #notmygovernment",0
oh good so the sheeple voted in a fascist government ... thanks for that ... #notmygovernment,0
"#notmygovernment trending.
Mostly young student types who can't believe, despite voting twice, they lost.",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
#notmygovernment i didn’t vote for them but that’s the rules unfortunately ...won’t be long before they F**k it all up ??,0
"@FrankFarnham For the first time in my life I am looking to migrate. I never thought I would feel this way  

For the first time in my life I am looking to leave my beloved social work. I never thought I would feel this way 

#NotMyPrimeMinister  #NotMyGovernment",0
"I'm comfort eating today. Likely to be the size of a whale by evening.

#notmygovernment",0
"I am disgusted to be British. 
#notmygovernment #NotMyPrimeMinister",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"Dunno why y'all surprised.
Think of how you don't care about the suffering of chickens, pigs, cows, fish etc.  That's how Tory voters think about poor people/their own communities.
#notmygovernment",0
took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,0
i don’t trust the majority. y’all are happily destroying stability &amp; hope through ignorance. good luck with Brexit you fools. #notmygovernment #NotMyPM,0
"A quick idea for today to help those that need help. https://t.co/83zgAgmjiM Find your local food bank and fill it. Let's show compassion still exists and that no matter what we care for those who some don't care about. 

#notmygovernment",0
"#r4today was so busy still banging the anti-semitism drum they missed this from Muslim Council of Britain:""there's a palpable sense of fear amongst Muslim communities...Now we worry that Islamophobia is “oven-ready” for government."" #notmygovernment #ElectionResults2019",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
@AntoniaWhillans Ditto for #BristolSouth?? #NotMyPrimeMinister #NotMyGovernment,0
took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,0
On a positive note we in Wandsworth now have four fantastic Labour MP's and they're all women ???????????????? #notmygovernment https://t.co/YRJ5FxZHGi,0
"If you *really* hated the Tory Government, you'd refuse to pay any taxes or take a penny from them in welfare benefits, right?

#notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"“Write to Labour and tell them you voted against them over gender. even if its a lie, even if you voted for them”

ALERT: Anti-transgender lobbyists are already trying to weaponise @UKLabour’s loss against trans people! ??

#ElectionResults2019 #ConservativeWin #notmygovernment https://t.co/vZefdEw8T6",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"Our system is screwed - look at the seat % / Vote % on this ?? #notmygovernment #ElectionResults2019 
https://t.co/7jwF6TjDzv https://t.co/ccwTQ7hfm4",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"A quick idea for today to help those that need help. https://t.co/83zgAgmjiM Find your local food bank and fill it. Let's show compassion still exists and that no matter what we care for those who some don't care about. 

#notmygovernment",0
"Sorry I can't come to work today, I woke up to the largest Tory majority since 87 and I'm walking into the sea. #notmygovernment",0
"Those labour voters that have voted Tory sucked into the brexit lie will regret their decision for the next 5years. You have been sucked in, you will be chewed up and spat out and we will now all suffer. Shame on you! #notmygovernment",0
"Feel so devastated today, can’t believe we’re supporting a man who is sexist, homophobic, racist and someone who is about to privatise the NHS, run our education system into the ground, make even more people homeless or dependent on food banks What for? Brexit.. #notmygovernment",0
"truly ashamed to call this my home, any illusion of compassion or integrity feels shattered - we are just as ""great"" as we have always been #notmygovernment #notmyprimeminister",0
I SUPPOSE YOU FORGOT WHEN BORIS WAS LAUGHING AT YOU WITH MACRON &amp; COMPANY A FEW DAYS AGO YOU ACTUAL FUCKWIT???? #notmygovernment https://t.co/VWxfwyEwOS,0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"All I'm saying is FUCK a democracy where the majority are a load of racist, bigoted cunts #NotMyGovernment",1
"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"If you can lie without consequence, why would anyone tell the truth?

It seems the UK has followed the US into the abyss.

Little England is here and is likely to go low, taking many others with it...

#notmygovernment #Friday13th https://t.co/B0OvOpMTkH",0
"The majority in the UK voted for  #Remain parties, Guy :  FPTP meant that the seats won &amp; lost do not reflect the votes cast.  We are still here - this is #notmygovernment https://t.co/QDjRI05qHA",0
"If you can lie without consequence, why would anyone tell the truth?

It seems the UK has followed the US into the abyss.

Little England is here and is likely to go low, taking many others with it...

#notmygovernment #Friday13th https://t.co/B0OvOpMTkH",0
I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,0
@Holbornlolz Stop what you're doing and look at this hash tag #notmygovernment,0
There's no point tweeting #NotMyPrimeMinister #NotMyGovernment if you voted. You've given your consent to be governed &amp; accept and abide by the result &amp; consider the winner to be your legitimate leader. You can't gamble then ask for a refund when u lose. As Thomas Hobbes explains https://t.co/tkpjgDyQz9,0
"Ashamed to be British today. The rich will continue to get richer whilst the poor suffer, our NHS has fucked it, a further rise in homelessness and the use of food banks imminent, and because of the selfishness of people who do not care, others are going to die. #notmygovernment",0
"If you can lie without consequence, why would anyone tell the truth?

It seems the UK has followed the US into the abyss.

Little England is here and is likely to go low, taking many others with it...

#notmygovernment #Friday13th https://t.co/B0OvOpMTkH",0
"I've had mud and rocks thrown at me for wearing a veil, Ive gotten islamophobe comments on the way home from long days at uni, being called a letterbox has become normal. The thought of the country being led by one of the biggest racists is truly devastating #notmygovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
Which that would make it a new that i got a new metal well 3 stronger than steal light as alloy but no money to do the same as need a government to see the same.  #notmygovernment,0
"It will be hard, but it’s not meant to be easy. Break this broken system from the bottom up.
#notmygovernment #ElectionResults2019",0
"This really says a lot @jeremycorbyn, the future is red. #notmygovernment https://t.co/a0cWNOblKl",0
"Got to hand it to Boris, he’s wasted no time. In his speech he got straight down to repeating the same old lies and false promises that got him elected. Let’s see what happens when people look for delivery.... #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"So to sum up. Lying is ok, racism, homophobia, bigotry, islamaphobia and anti semitism is ok as long as it's in your party and the deaths of thousands of homeless mean nothing because Brexit means Brexit and this time its definitely gonna happen  #notmygovernment https://t.co/f6GnNBPTbB",0
"Sorry I can't come to work today, I woke up to the largest Tory majority since 87 and I'm walking into the sea. #notmygovernment",0
#notmygovernment Time for revolution? Time to revolt? Please? Can we do that now?,0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
The people tweeting #notmygovernment are stupid. Democracy reflects the will of the people. It clearly is your government we collectively chose it as such. Stop acting like a child and demand a change from your favoured party to fix up.,0
As a man living in middle England I am now hugely in favour of Scottish independence - who could blame them for wanted to leave this Little England shit-show behind. Go for it! Save yourselves whilst you still can. #NotMyGovernment,0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
How I feel waking up today after putting my faith in the British public #generalelection #notmygovernment  #NotMyPrimeMinister https://t.co/tXogvAwt3Z,0
"#notmygovernment #UKLabour #SNP #LibDems #Greens
Resistance isn't futile is it crucial. Thoughts on the General Election: Resistance isn't futile: it is crucial! https://t.co/oibECNgF5J",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Those labour voters that have voted Tory sucked into the brexit lie will regret their decision for the next 5years. You have been sucked in, you will be chewed up and spat out and we will now all suffer. Shame on you! #notmygovernment",0
"#r4today was so busy still banging the anti-semitism drum they missed this from Muslim Council of Britain:""there's a palpable sense of fear amongst Muslim communities...Now we worry that Islamophobia is “oven-ready” for government."" #notmygovernment #ElectionResults2019",0
"Right wing vote 43.6%
Left wing vote 50.3%
#notmygovernment",0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
lol #notmygovernment is trending...who is the worse of them all...is it the American liberal/leftist or British liberals/leftist?...these Millenials keep on embarrassing all of us..u lost an election move on with ur lives thats what matured ppl would do,0
"#notmygovernment trending.
Mostly young student types who can't believe, despite voting twice, they lost.",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"I don’t think I’ve ever been so worried about the future of this country as I am today. It’s sad that people cannot see past Brexit to fight for the rights of the poor, the NHS, and for the end of austerity #notmygovernment",0
took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,0
"This nation has just shown itself. You put your personal dislike for one man above the needs of thousands of people. I work for public services but have no intention of upholding the ideas these people will surely implement. Get ready for the fight friends

#notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"Customize #WordPress Premium Theme and make a demo for you!
??Avada 
??Jupiter 
??Divi 
??Be 
??The 7 
??Flatsome 
??Enfold
??And More

Kindly Visit: https://t.co/EvXxFPViVp

#Obsession4thWin #notmygovernment #365withloona #webdesign #SEO https://t.co/jyu6IZDW5S",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Ironic we wake up to this news
On Friday 13th ??

I am struggling to comprehend who these voters are. 

As someone said last night it's like Turkeys voting for Christmas 

 #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"To the rest of the UK that voted the lying headcase in, when clearly given opportunity to get him out. I hope you're all willing to face any consequence of whats happened. Because this is #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"A quick idea for today to help those that need help. https://t.co/83zgAgmjiM Find your local food bank and fill it. Let's show compassion still exists and that no matter what we care for those who some don't care about. 

#notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"So the UK voted in Boris, Congratulations Boris you’ve reminded me that in 2019 the majority of the UK still is and supports racism and homophobia, here I was thinking that the British public have some morals and sense by now... am I as naive as your supporters? #notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"stressed enough being diagnosed with severe scoliosis this year &amp; waiting for scans for causes, now i have to stress about possibly not being able to afford treatments and appts to monitor it?? Already waited 11 months for a hospital appt how can it get any worse #notmygovernment",0
I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,0
"No. Second place.

First is: #MAGALand aka ""Land Of The Free And Home Of The Brave""

Well, at least they/we can-and will #ImpeachTrump.

#ElectionResult2019
#notmygovernment
#NotMyPrimeMinister
#Fridaythe13th
#LittleEngland
#FridayFeeling https://t.co/0XmpkRd5gN",0
"Corbyn still did better than Miliband in 2015, and he didn't have to contend with Brexit. So lefty Labour is still better placed than centrist Labour, for sure...

2?0?1?5?
?? 9,347,273 (30.4%)

2?0?1?9?
?? 10,292,354 (32.3%)*

#ElectionResults2019
#NotMyGovernment",0
"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",0
"But I’m not proud of our country. Sad, disappointed, disgusted and scared doesn’t even begin to explain how I feel about humanity right now. If you voted Tory, you’re not an ally, unfollow me. I don’t want you #notmyfollowers #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"To the people that didn’t vote. Fuck you self and to the people who voted conservatives, I hope you lose your job and loss your wealth and see what millions of people are going through and maybe then you will realise how fuck up ur chose was #notmygovernment",0
"The only thing I am proud to be after that shitstorm is Scottish. #SNPLandslide #IndyRef2 #IndependentScotland 

See also; #notmygovernment #NotMyPM #NotMyPrimeMinsiter",0
"#notmygovernment  things won't change that much, if at all. Don't hold your breath for anything decisive on Brexit any time soon. Boris isn't that daft. Besides, he'll need time to lord it on something he didn't see coming.",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I want to be part of the ""In Crowd"", so this message is nothing other than a way to get noticed by tagging #notmygovernment",0
"Just know we have to deal with more of this shit for the next fucking five years. Fuck all of you who voted Conservative and I'm so sorry to those like me who had hope in seeing Jeremy corbyn become prime minister.

#notmygovernment https://t.co/7fBk3gzoSh",0
Oh goody. We can drop the “Great” ???? Update our Facebook status with a check in at Foodbank. And spend the next ten years saying “I told you so”. Which is always popular. Friday the 13th. That’s it. We’re sunk. ?? #notmygovernment https://t.co/nWQtQC6kj7,0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"Probably too soon.

#notmygovernment https://t.co/A1iTEw5EgM",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"No 'people's government' would allow 135,000 of its children to be homeless at Christmas and have policies that mean over a million meals are handed out at foodbanks a year. #notmygovernment #NotMyPrimeMinister #ToryWin",0
"This really is not our government 
 #notmygovernment #ElectionResults2019 https://t.co/7jwF6TjDzv",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"People who have voted for the Conservatives, everything time you walk past anyone who is homeless or shops that have closed or children that don't have coats in winter pride yourself in the knowledge that that was you that did that. In your own small way #notmygovernment",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
To everyone crying #notmygovernment i just wanna say thank you for the laughs...I hope to see many spergouts please dont feel me...and please thanks everyone do #brexit now and speed up the collapse of the European Union before its too late,0
"I am sickened by the fact the Tories believe they can call themselves the ""People's Government"" when they only have 43.6% of the actual vote!! They do not care for us, only for how much more money they can personally make! #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",0
"good to know racism is more important than free healthcare to the brits,, y'all really fucked up on this one #notmygovernment",0
On a positive note we in Wandsworth now have four fantastic Labour MP's and they're all women ???????????????? #notmygovernment https://t.co/YRJ5FxZHGi,0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"If Boris is not your Prime Minister you must plan on living elsewhere.  Will that be in an EU country.

#ElectionResult2019
#notmygovernment
#NotMyPrimeMinister
#Fridaythe13th
#LittleEngland",0
To the farming and fishing communities of Scotland who voted Tory. You asked for this. Enjoy! #NotMyPrimeMinister #notmygovernment,0
"#notmygovernment #NotMyPrimeMinister Erm yeah it is. Because yesterday Twitter was a wash of Liars and Trolls, claiming they was Voting Labour. Last 3 General Elections, Labour has trended &amp; failed. Work it out, TROLLS. So cut the Crap, the country is f*cked, 5 years of tories ??",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"""People's government"" my arse. ""Oh we're so glad you saw our decade-long crime spree gutting hospitals and killing the poor and murderous racism and decided you really wanted 5 more years of it!""
Get in the fucking waste shredder, the lot of you.
#NotMyGovernment",0
"I see that #notmygovernment is trending.

It actually is your government. Much as you fascists and corbynista bully boys would want otherwise, this is a democracy and you lost.
Like badly.
Really badly.

What is it with Corbyn's kids and the basic rules of our society?",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"So the rich get richer, and the poor get poorer. #notmygovernment you can keep this mess of a country ??",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"Dear #NotMyGovernment tweeters...

This fine product will be available free on the NHS once Boris Johnson sells the NHS to Trump. 

Apply liberally for 5 years. Repeat as necessary. https://t.co/vwC1maTbhL",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
"Well I'm taking a break from politics now and will be watching the EU27 have Johnson on toast.

#notmygovernment #NotMyPrimeMinister #ElectionResults2019 https://t.co/EHs4rNe883",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"@jeremycorbyn Yesterday 

The Rich gave a big ????to the working class

The misguided gave a big ???? to the #NHS the Drs and the Nurses 

The blind gave a big ???? to the  Sick 

The sheep gave a big ????to schools 

The not to GREAT british public gave a big ????to the future 
#notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"Yes, yes it is your government #notmygovernment",0
"#r4today was so busy still banging the anti-semitism drum they missed this from Muslim Council of Britain:""there's a palpable sense of fear amongst Muslim communities...Now we worry that Islamophobia is “oven-ready” for government."" #notmygovernment #ElectionResults2019",0
"So just to be clear, we live in a world where laws are put in place to say that you can't call mock-cheese 'cheese' because it's misleading, but it's totally fine in politics for 88% of your advertising to be misleading or just straight-up lies? Right. Ok. #notmygovernment",0
"Disappointed to be British. I will leave it here with the msg I received last night from a die hard tory, that the doesn’t matter what happens to those who are in need because at least my families money is safe’ hope you’re proud you saved the rich #notmygovernment",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",0
Thoughts today. #notmygovernment https://t.co/Z6Oe8lon0e,0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"me saying goodbye to the nhs, free childcare and the chance of a second referendum

#notmygovernment https://t.co/RM70InvHtS",0
